step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_TRANSFER,origBalanceDiscrepancy,destBalanceDiscrepancy,vraiValeur,valeurPredite
9,1386757.48,29951.7,0.0,2960538.94,4347296.42,1,1356805.78,0.0,0,0
15,80966.96,0.0,0.0,2562534.41,2643501.37,0,80966.96,0.0,0,0
19,9000.34,362356.44,353356.1,4274890.21,4283890.55,0,0.0,0.0,0,0
19,55775.23,0.0,0.0,132943.9,188719.13,0,55775.23,0.0,0,0
21,61773.38,0.0,0.0,751952.58,813725.96,0,61773.38,0.0,0,0
16,43230.53,124341.0,81110.47,268487.49,311718.02,0,0.0,0.0,0,0
11,79596.76,190949.49,111352.73,651348.14,730944.9,0,0.0,0.0,0,0
9,237648.94,20140.0,0.0,947086.63,1184735.57,1,217508.94,0.0,0,0
19,118782.08,0.0,0.0,315928.66,570113.06,0,118782.08,-135402.3200000001,0,0
16,24324.17,0.0,0.0,5972907.78,5997231.95,0,24324.17,0.0,0,0
18,29362.75,15633.0,0.0,221509.88,250872.63,0,13729.75,0.0,0,0
12,248928.83,70859.0,0.0,362773.15,611701.98,0,178069.83,0.0,0,0
4,89845.29,89845.29,0.0,0.0,0.0,1,0.0,89845.29,1,1
11,248845.12,0.0,0.0,1222570.99,1471416.11,1,248845.12,-2.3283064365386963e-10,0,0
20,252266.84,20420.0,0.0,2046275.66,2298542.5,0,231846.84,0.0,0,0
20,236588.08,205198.0,0.0,44089.53,280677.61,0,31390.079999999987,0.0,0,0
18,34416.11,57276.0,22859.89,182685.54,217101.65,1,0.0,2.9103830456733704e-11,0,0
12,232226.42,72609.0,0.0,1457447.83,1689674.25,0,159617.42,0.0,0,0
18,311480.05,0.0,0.0,1153345.27,1464825.32,0,311480.05,0.0,0,0
20,122873.62,0.0,0.0,1746694.68,1869568.3,0,122873.62,-2.3283064365386963e-10,0,0
17,305719.0,26528.0,0.0,1143364.15,1301823.07,0,279191.0,147260.07999999984,0,0
16,1732090.28,1732090.28,0.0,0.0,0.0,1,0.0,1732090.28,1,1
14,154595.28,2017.0,0.0,81170.44,235765.72,0,152578.28,0.0,0,0
18,596256.99,0.0,0.0,1149633.93,1745890.91,1,596256.99,0.0100000000093132,0,0
14,186702.42,29726.0,0.0,0.0,186702.42,0,156976.42,0.0,0,0
12,109950.26,0.0,0.0,318567.89,428518.15,0,109950.26,0.0,0,0
13,858034.67,12745.0,0.0,294921.35,1152956.02,1,845289.67,0.0,0,0
4,9917.27,9917.27,0.0,408610.64,418527.91,0,0.0,5.820766091346741e-11,1,1
20,12435.78,5231.0,0.0,2740585.42,2753021.2,0,7204.780000000001,-4.656612873077393e-10,0,0
12,2402169.18,153758.0,0.0,705.0,1945831.84,1,2248411.18,457042.3400000001,0,0
22,32416.58,540.0,0.0,1435722.31,1468138.89,1,31876.58,2.3283064365386963e-10,0,0
10,240861.51,29812.0,0.0,743780.1,984641.6,0,211049.51,0.0100000000093132,0,0
12,102748.42,39340.0,0.0,0.0,102748.42,0,63408.42,0.0,0,0
18,145318.81,5514.0,0.0,112479.03,257797.84,1,139804.81,0.0,0,0
17,137010.41,105945.0,0.0,128132.74,430063.37,0,31065.410000000003,-164920.21999999997,0,0
12,119236.9,5515.0,0.0,790552.56,909789.46,0,113721.9,1.1641532182693479e-10,0,0
20,300004.52,0.0,0.0,1013176.0,1313180.52,0,300004.52,0.0,0,0
16,329844.31,31359.0,0.0,28301.2,358145.51,0,298485.31,0.0,0,0
17,235965.24,0.0,0.0,1768449.07,2982066.06,0,235965.24,-977651.75,0,0
20,6105.08,10448.0,4342.92,3174032.25,3180137.33,0,0.0,0.0,0,0
10,40010.19,303.96,0.0,89118.83,129129.02,0,39706.23,0.0,0,0
13,151002.37,409453.0,258450.63,23287.55,174289.92,0,0.0,-2.9103830456733704e-11,0,0
16,160150.51,52192.0,0.0,616458.66,776609.17,0,107958.51,0.0,0,0
18,219357.03,3738.0,0.0,50298.92,269655.94,0,215619.03,0.0100000000093132,0,0
16,31454.01,0.0,0.0,194723.58,226177.59,1,31454.01,0.0,0,0
11,582725.12,582725.12,0.0,1066408.36,1649133.48,0,0.0,0.0,1,1
13,51164.71,0.0,0.0,843766.9,894931.61,0,51164.71,0.0,0,0
17,184437.05,0.0,0.0,316401.17,500838.22,0,184437.05,0.0,0,0
9,18300.5,189597.0,171296.5,402169.72,420470.21,0,0.0,0.0099999999511055,0,0
22,10000000.0,10000000.0,0.0,0.0,10000000.0,0,0.0,0.0,1,1
13,29074.65,0.0,0.0,551251.35,580325.99,0,29074.65,0.0100000000093132,0,0
16,21465.57,0.0,0.0,3412827.06,3547596.08,0,21465.57,-113303.4500000002,0,0
16,330687.02,84087.0,0.0,358789.82,689476.84,1,246600.02,1.1641532182693479e-10,0,0
9,44658.85,114971.0,70312.15,0.0,44658.85,0,0.0,0.0,0,0
19,224078.01,103982.0,0.0,1562611.17,1786689.18,0,120096.01,0.0,0,0
15,157215.77,60698.0,0.0,690586.81,847802.58,0,96517.77,1.1641532182693479e-10,0,0
17,57298.96,0.0,0.0,293170.19,350469.15,0,57298.96,0.0,0,0
10,473498.03,0.0,0.0,6547577.21,7021075.24,0,473498.03,0.0,0,0
20,896459.85,6174.0,0.0,836682.26,1733142.11,1,890285.85,-2.3283064365386963e-10,0,0
19,115011.14,40443.0,0.0,4606589.9,4815877.39,0,74568.14,-94276.34999999964,0,0
15,192597.36,577905.0,385307.64,3382216.69,3574814.05,0,0.0,0.0,0,0
19,163298.67,0.0,0.0,702014.3,865312.97,0,163298.67,1.1641532182693479e-10,0,0
13,344484.14,0.0,0.0,487281.51,831765.65,0,344484.14,0.0,0,0
21,534470.98,534470.98,0.0,0.0,0.0,1,0.0,534470.98,1,1
19,191101.7,0.0,0.0,300927.85,492029.55,0,191101.7,0.0,0,0
20,78657.4,54510.88,0.0,10674102.41,10752759.81,0,24146.52,0.0,0,0
20,6393.47,146921.37,140527.89,14195.3,20588.77,0,-0.0099999999802093,0.0,0,0
12,1065597.11,148542.0,0.0,117933.22,923461.45,1,917055.11,260068.8800000001,0,0
20,73007.25,0.0,0.0,998324.04,1071331.29,0,73007.25,0.0,0,0
11,265645.68,504813.33,239167.65,312434.85,578080.53,0,-5.820766091346741e-11,0.0,0,0
13,237718.2,0.0,0.0,628433.73,1145423.6,0,237718.2,-279271.67000000016,0,0
14,300372.54,0.0,0.0,322841.51,568809.55,0,300372.54,54404.5,0,0
11,569870.35,0.0,0.0,1037990.64,1607861.0,0,569870.35,-0.0100000000093132,0,0
16,10000000.0,0.0,0.0,10945696.99,37605861.92,1,10000000.0,-16660164.93,0,0
12,103245.18,0.0,0.0,2595181.06,2698426.24,0,103245.18,0.0,0,0
11,364709.21,0.0,0.0,3433851.04,3798560.25,0,364709.21,0.0,0,0
18,211626.48,86763.0,0.0,26439.28,238065.75,0,124863.48,0.0100000000093132,0,0
17,1332949.49,60596.0,0.0,1579597.51,2912546.99,1,1272353.49,0.0099999997764825,0,0
17,174851.71,31278.0,0.0,0.0,174851.71,0,143573.71,0.0,0,0
21,41059.34,34578.0,0.0,333205.23,374264.57,0,6481.3399999999965,-5.820766091346741e-11,0,0
18,272693.17,406670.0,133976.83,670441.98,943135.15,0,0.0,-1.1641532182693479e-10,0,0
20,68049.07,0.0,0.0,4068679.69,4136728.75,0,68049.07,0.0099999997764825,0,0
21,22372.68,0.0,0.0,5899165.01,5921537.7,0,22372.68,-0.0100000007078051,0,0
8,62318.91,62318.91,0.0,0.0,0.0,1,0.0,62318.91,1,1
2,2221683.68,2221683.68,0.0,0.0,0.0,1,0.0,2221683.68,1,1
15,50431.83,0.0,0.0,100381.98,150813.81,0,50431.83,0.0,0,0
22,148203.52,0.0,0.0,277517.85,425721.37,1,148203.52,0.0,0,0
18,88496.47,0.0,0.0,266586.8,355083.27,0,88496.47,0.0,0,0
19,132592.35,20410.0,0.0,0.0,132592.35,0,112182.35,0.0,0,0
14,250205.39,0.0,0.0,1083065.22,1920880.53,0,250205.39,-587609.9200000002,0,0
1,1132971.37,0.0,0.0,1984808.78,4503971.22,1,1132971.37,-1386191.0699999994,0,0
19,237165.06,0.0,0.0,4885010.23,5122175.29,0,237165.06,0.0,0,0
17,304855.42,13705.0,0.0,41881.38,346736.8,1,291150.42,0.0,0,0
13,169732.99,2826.0,0.0,1132135.13,1301868.12,0,166906.99,-2.3283064365386963e-10,0,0
14,73413.19,38689.0,0.0,388352.1,461765.3,0,34724.19,-0.0100000000093132,0,0
1,30674.98,30674.98,0.0,0.0,0.0,1,0.0,30674.98,1,1
13,49143.12,28734.0,0.0,45649.76,94792.88,0,20409.120000000003,0.0,0,0
10,207968.62,0.0,0.0,467197.09,675165.71,0,207968.62,0.0,0,0
18,221506.54,0.0,0.0,592032.85,813539.39,1,221506.54,0.0,0,0
23,226383.95,167593.44,0.0,544831.6,771215.55,1,58790.51000000001,0.0,0,0
13,72790.04,145154.0,72363.96,123694.85,196484.89,0,0.0,0.0,0,0
4,513693.13,513693.13,0.0,0.0,513693.13,0,0.0,0.0,1,1
10,148284.51,0.0,0.0,529463.27,677747.77,0,148284.51,0.0100000000093132,0,0
11,36762.07,0.0,0.0,196087.12,232849.19,0,36762.07,0.0,0,0
18,783620.77,0.0,0.0,4486689.73,5270310.5,1,783620.77,0.0,0,0
16,177313.96,105203.0,0.0,0.0,177313.96,0,72110.95999999999,0.0,0,0
19,2132.0,0.0,0.0,15020.71,17152.71,0,2132.0,0.0,0,0
16,374391.61,81807.0,0.0,30757.0,405148.61,0,292584.61,0.0,0,0
17,19646.09,19646.09,0.0,0.0,0.0,1,0.0,19646.09,1,1
10,105155.53,16876.0,0.0,260744.41,365899.93,0,88279.53,0.0100000000093132,0,0
19,169815.33,0.0,0.0,316375.75,486191.08,0,169815.33,-5.820766091346741e-11,0,0
23,76404.52,0.0,0.0,256990.91,333395.43,0,76404.52,0.0,0,0
18,285523.97,7039.0,0.0,1546645.2,2053078.05,1,278484.97,-220908.8800000001,0,0
17,298440.49,109435.17,0.0,390423.55,688864.03,0,189005.32,0.0100000000093132,0,0
18,227526.22,0.0,0.0,321517.26,226418.95,0,227526.22,322624.53,0,0
9,80876.34,0.0,0.0,5335068.13,5415944.47,0,80876.34,0.0,0,0
16,140591.45,101798.0,0.0,0.0,140591.45,0,38793.45000000001,0.0,0,0
19,15155.44,0.0,0.0,413822.06,827376.94,0,15155.44,-398399.44,0,0
23,137868.77,26890.0,0.0,261095.24,398964.0,0,110978.77,0.0100000000093132,0,0
16,142365.87,32075.0,0.0,221737.84,364103.71,0,110290.87,-5.820766091346741e-11,0,0
19,652500.9,222025.16,0.0,1748530.47,2401031.36,1,430475.74,0.0100000002421438,0,0
18,147131.47,10094.0,0.0,1081146.81,1228278.27,0,137037.47,0.0100000000093132,0,0
13,61181.77,0.0,0.0,498771.3,559953.07,0,61181.77,0.0,0,0
14,797235.09,797235.09,0.0,79626.98,876862.07,0,0.0,0.0,1,1
18,34544.24,0.0,0.0,776051.69,810595.93,0,34544.24,-1.1641532182693479e-10,0,0
23,251140.96,251140.96,0.0,118975.87,370116.83,0,0.0,-5.820766091346741e-11,1,1
16,230416.21,115610.0,0.0,0.0,230416.21,0,114806.21,0.0,0,0
18,63054.58,10468.0,0.0,12798290.79,12861345.37,0,52586.58,0.0,0,0
11,428397.05,290.0,0.0,0.0,1125725.79,0,428107.05,-697328.74,0,0
11,86532.5,102216.0,15683.5,476587.55,563120.05,0,0.0,0.0,0,0
17,281474.4,21078.0,0.0,126960.25,408434.64,0,260396.4,0.0100000000093132,0,0
19,122125.85,32880.0,0.0,0.0,122125.85,0,89245.85,0.0,0,0
20,201091.68,0.0,0.0,1383024.54,1584116.22,0,201091.68,0.0,0,0
19,51124.22,79967.0,28842.78,0.0,51124.22,0,0.0,0.0,0,0
15,321218.59,21544.0,0.0,5003407.6,5324626.19,0,299674.59,-9.313225746154783e-10,0,0
7,378204.02,378204.02,0.0,0.0,0.0,1,0.0,378204.02,1,1
20,20344.98,327269.03,306924.05,307356.64,327701.63,0,-5.820766091346741e-11,-0.0100000000093132,0,0
18,76386.84,0.0,0.0,361173.48,437560.32,0,76386.84,-5.820766091346741e-11,0,0
22,57144.83,0.0,0.0,1412055.9,1469200.73,1,57144.83,0.0,0,0
18,270493.79,0.0,0.0,2801774.84,3072268.63,0,270493.79,0.0,0,0
12,277031.82,554.0,0.0,412318.83,689350.65,0,276477.82,0.0,0,0
16,383135.27,0.0,0.0,832867.1,1216002.38,0,383135.27,-0.0099999997764825,0,0
15,251327.09,0.0,0.0,293792.7,545119.79,0,251327.09,0.0,0,0
15,238291.74,47064.08,0.0,749655.71,987947.45,0,191227.66,0.0,0,0
12,52136.83,0.0,0.0,1247934.42,1512334.15,0,52136.83,-212262.8999999999,0,0
13,200185.59,40365.0,0.0,971263.96,1171449.54,0,159820.59,0.0100000000093132,0,0
14,60856.72,0.0,0.0,3785769.98,3846626.7,0,60856.72,0.0,0,0
14,268729.29,12025.0,0.0,56114.8,324844.1,0,256704.29,-0.0100000000093132,0,0
14,28573.21,0.0,0.0,67626.67,96199.88,0,28573.21,0.0,0,0
10,86372.43,64499.0,0.0,8767529.72,8853902.15,0,21873.429999999997,0.0,0,0
18,188102.49,4330.0,0.0,2607210.8,2795313.29,0,183772.49,0.0,0,0
20,562732.11,30499.0,0.0,12407.76,575139.86,1,532233.11,0.0100000000093132,0,0
2,1232013.7,1232013.7,0.0,0.0,1232013.7,0,0.0,0.0,1,1
20,117450.76,0.0,0.0,250699.03,368149.79,0,117450.76,0.0,0,0
20,60988.8,0.0,0.0,776097.61,837086.41,0,60988.8,0.0,0,0
20,297531.5,63378.93,0.0,825360.91,1122892.42,1,234152.57,-0.0099999997764825,0,0
14,475480.51,767.0,0.0,0.0,475480.51,0,474713.51,0.0,0,0
16,396285.07,0.0,0.0,906029.49,1302314.56,0,396285.07,0.0,0,0
11,219275.19,219275.19,0.0,743229.99,962505.19,0,0.0,-0.0100000000093132,1,1
13,405781.85,40642.0,0.0,30712.68,436494.53,1,365139.85,-5.820766091346741e-11,0,0
12,24876.7,0.0,0.0,121780.66,146657.36,0,24876.7,2.9103830456733704e-11,0,0
20,156917.52,10769.0,0.0,0.0,156917.52,0,146148.52,0.0,0,0
1,1348095.12,1348095.12,0.0,0.0,1348095.12,0,0.0,0.0,1,1
18,61051.59,0.0,0.0,168895.42,229947.01,0,61051.59,0.0,0,0
18,32263.54,0.0,0.0,701219.88,733483.42,0,32263.54,0.0,0,0
14,209480.39,10605.0,0.0,37190.37,1034160.32,1,198875.39,-787489.5599999999,0,0
20,62037.93,11421.0,0.0,1187217.6,1249255.53,0,50616.93,0.0,0,0
12,72723.54,0.0,0.0,3230021.47,3302745.01,0,72723.54,4.656612873077393e-10,0,0
12,60064.34,8965.0,0.0,0.0,60064.34,0,51099.34,0.0,0,0
1,617882.66,617882.66,0.0,171914.08,789796.74,0,0.0,0.0,1,1
16,272165.59,360766.78,88601.18,7225952.26,7498117.86,0,-0.0100000000093132,-0.0100000007078051,0,0
22,194299.19,51631.0,0.0,3622318.28,3816617.47,0,142668.19,-4.656612873077393e-10,0,0
19,11975.22,0.0,0.0,1186636.3,1198611.52,0,11975.22,0.0,0,0
18,191660.29,39935.0,0.0,1243871.91,1435532.21,0,151725.29,-0.0100000000093132,0,0
11,78858.97,525.0,0.0,0.0,78858.97,0,78333.97,0.0,0,0
16,188544.55,0.0,0.0,5149128.55,5337673.1,1,188544.55,0.0,0,0
18,139502.32,0.0,0.0,2316511.83,2463962.3,0,139502.32,-7948.149999999907,0,0
12,22159.75,0.0,0.0,116046.12,138205.87,0,22159.75,0.0,0,0
12,255952.79,0.0,0.0,696695.61,952648.4,0,255952.79,0.0,0,0
18,307669.64,0.0,0.0,3535144.56,3842814.21,0,307669.64,-0.0099999997764825,0,0
9,52653.01,60954.0,8300.99,173217.0,225870.01,0,0.0,0.0,0,0
20,90945.43,58745.0,0.0,3063739.35,3154684.78,0,32200.429999999997,4.656612873077393e-10,0,0
21,96116.76,0.0,0.0,423492.63,519609.39,0,96116.76,0.0,0,0
23,239386.46,0.0,0.0,742717.51,982103.97,0,239386.46,0.0,0,0
20,16498.64,99699.0,83200.36,1623536.38,1640035.02,0,0.0,-2.3283064365386963e-10,0,0
15,28900.21,0.0,0.0,3675847.64,3704747.84,0,28900.21,0.0100000002421438,0,0
10,55945.58,16796.0,0.0,0.0,55945.58,0,39149.58,0.0,0,0
12,231689.47,40383.0,0.0,0.0,231689.47,0,191306.47,0.0,0,0
14,9310.68,736.0,0.0,0.0,9310.68,0,8574.68,0.0,0,0
10,283976.3,283976.3,0.0,0.0,0.0,1,0.0,283976.3,1,1
15,313265.95,0.0,0.0,503427.08,816693.03,0,313265.95,0.0,0,0
19,79331.53,10196.0,0.0,2931008.76,3010340.28,0,69135.53,0.0099999997764825,0,0
18,1673845.38,6279.0,0.0,0.0,1673845.38,1,1667566.38,0.0,0,0
21,112602.73,32291.0,0.0,419356.18,531958.91,0,80311.73,0.0,0,0
15,204383.51,0.0,0.0,11075374.99,11279758.5,0,204383.51,0.0,0,0
16,177190.44,0.0,0.0,618850.22,796040.66,1,177190.44,-1.1641532182693479e-10,0,0
12,23821.15,0.0,0.0,130206.08,154027.23,0,23821.15,0.0,0,0
13,144233.18,0.0,0.0,286598.11,430831.28,0,144233.18,0.0099999999511055,0,0
17,190694.28,4018.0,0.0,0.0,190694.28,0,186676.28,0.0,0,0
20,53373.89,7910.09,0.0,886633.91,940007.8,0,45463.8,0.0,0,0
12,1130646.03,70657.0,0.0,0.0,1130646.03,1,1059989.03,0.0,0,0
9,136888.86,21397.0,0.0,14892.08,151780.93,0,115491.86,0.0099999999802093,0,0
9,252922.56,0.0,0.0,989504.74,1242427.31,0,252922.56,-0.0100000000093132,0,0
14,375524.12,0.0,0.0,620927.24,996451.35,0,375524.12,0.0100000000093132,0,0
20,245742.94,0.0,0.0,520801.92,1092110.96,1,245742.94,-325566.1,0,0
14,484023.9,60087.0,0.0,1040254.75,1524278.65,0,423936.9,0.0,0,0
18,106748.43,0.0,0.0,3865371.32,3972119.76,1,106748.43,-0.0099999997764825,0,0
9,197912.32,747536.88,549624.56,1129416.29,1009576.94,0,1.1641532182693479e-10,317751.67000000016,0,0
19,158402.99,0.0,0.0,2367071.89,2525474.88,0,158402.99,0.0,0,0
22,197461.33,0.0,0.0,207684.67,405146.0,0,197461.33,0.0,0,0
6,119454.86,119454.86,0.0,0.0,119454.86,0,0.0,0.0,1,1
19,93787.06,9989.0,0.0,7954.26,101741.32,1,83798.06,-1.4551915228366852e-11,0,0
9,566347.92,15648.43,0.0,2487634.29,3053982.21,0,550699.49,0.0,0,0
11,149481.02,14696.0,0.0,0.0,149481.02,0,134785.02,0.0,0,0
18,467654.04,0.0,0.0,1640374.94,2108028.98,0,467654.04,0.0,0,0
12,111912.87,0.0,0.0,1909111.85,2021024.71,0,111912.87,0.0100000002421438,0,0
22,71365.02,0.0,0.0,156513.48,227878.5,0,71365.02,0.0,0,0
15,208121.7,0.0,0.0,467541.85,675663.54,0,208121.7,0.0100000000093132,0,0
20,136979.39,10780.0,0.0,0.0,136979.39,0,126199.39,0.0,0,0
10,2407962.69,0.0,0.0,10157708.43,12565671.12,1,2407962.69,0.0,0,0
15,431493.11,5110.0,0.0,12168.96,443662.07,1,426383.11,0.0,0,0
18,115734.38,11117.0,0.0,2692230.06,2807964.45,0,104617.38,-0.0100000002421438,0,0
14,224024.67,10081.0,0.0,2704594.28,2928618.96,0,213943.67,-0.0100000002421438,0,0
15,194422.06,7093.0,0.0,23129.99,217552.05,0,187329.06,0.0,0,0
18,164129.35,0.0,0.0,426676.3,590805.65,0,164129.35,0.0,0,0
17,176332.78,57668.0,0.0,834464.77,1010797.55,0,118664.78,0.0,0,0
19,624627.27,9746.0,0.0,349101.13,973728.4,1,614881.27,0.0,0,0
20,52882.22,48643.0,0.0,1658.0,307767.17,0,4239.220000000001,-253226.95,0,0
6,219110.27,219110.27,0.0,402986.55,622096.82,0,0.0,0.0,1,1
20,18606.45,0.0,0.0,764435.36,783041.8,0,18606.45,0.0099999998928979,0,0
11,35466.0,110536.0,75070.0,40493.88,75959.88,0,0.0,0.0,0,0
0,144827.17,20415.0,0.0,5099.11,149926.28,0,124412.17,0.0,0,0
15,66587.15,396.0,0.0,966251.2,1032838.35,0,66191.15,0.0,0,0
13,487227.55,0.0,0.0,6831140.77,7318368.32,1,487227.55,-9.313225746154783e-10,0,0
21,358159.13,358159.13,0.0,2150240.84,2508399.97,0,0.0,-4.656612873077393e-10,1,1
20,468599.79,468599.79,0.0,0.0,0.0,1,0.0,468599.79,1,1
13,18276.32,0.0,0.0,2085211.15,2103487.47,0,18276.32,-4.656612873077393e-10,0,0
16,69733.99,0.0,0.0,929754.02,1152890.19,0,69733.99,-153402.1799999999,0,0
22,1852390.85,0.0,0.0,10656243.69,12508634.55,1,1852390.85,-0.0100000016391277,0,0
16,92483.39,10171.0,0.0,1421525.88,1880828.75,0,82312.39,-366819.4800000002,0,0
17,515604.26,0.0,0.0,866052.96,1602119.35,1,515604.26,-220462.1300000001,0,0
9,14099.38,0.0,0.0,97491.2,111590.59,0,14099.38,-0.0099999999947613,0,0
13,421203.96,30223.0,0.0,7380612.35,7801816.3,0,390980.96,0.0099999997764825,0,0
11,36664.55,50723.71,14059.16,103489.46,140154.0,0,7.275957614183426e-12,0.0100000000093132,0,0
18,2322909.69,2322909.69,0.0,0.0,0.0,1,0.0,2322909.69,1,1
17,218501.8,21654.0,0.0,0.0,218501.8,0,196847.8,0.0,0,0
8,959019.71,0.0,0.0,2549851.72,4042386.17,1,959019.71,-533514.7399999998,0,0
13,162823.99,0.0,0.0,299842.75,462666.74,0,162823.99,0.0,0,0
18,105887.17,0.0,0.0,660761.11,819942.48,0,105887.17,-53294.19999999995,0,0
9,194738.18,23543.0,0.0,0.0,194738.18,0,171195.18,0.0,0,0
11,100140.14,0.0,0.0,180932.86,281072.99,0,100140.14,0.0100000000093132,0,0
10,256675.74,0.0,0.0,2070334.59,2327010.33,0,256675.74,0.0,0,0
14,39017.74,10720.75,0.0,899867.34,938885.08,0,28296.99,0.0,0,0
17,82197.58,20572.0,0.0,294677.49,376875.08,0,61625.58,-0.0100000000093132,0,0
17,65942.69,208129.0,142186.31,0.0,65942.69,0,0.0,0.0,0,0
20,208829.2,16673.08,0.0,408044.88,616874.08,0,192156.12,1.1641532182693479e-10,0,0
13,1026712.47,0.0,0.0,1661841.96,2688554.43,1,1026712.47,-4.656612873077393e-10,0,0
11,316536.52,282776.0,0.0,171948.72,488485.24,0,33760.52000000002,0.0,0,0
18,432205.49,0.0,0.0,443882.59,998027.3,1,432205.49,-121939.21999999996,0,0
19,129744.48,0.0,0.0,135097.37,264841.84,0,129744.48,0.0099999999511055,0,0
15,299123.65,30892.0,0.0,0.0,299123.65,0,268231.65,0.0,0,0
13,190547.03,51534.0,0.0,3506818.34,3697365.37,0,139013.03,-4.656612873077393e-10,0,0
12,1455382.05,1455382.05,0.0,216454.16,1671836.21,0,0.0,0.0,1,1
10,119828.23,25953.0,0.0,621602.33,741430.56,0,93875.23,-1.1641532182693479e-10,0,0
21,131427.44,0.0,0.0,853239.42,984666.86,0,131427.44,1.1641532182693479e-10,0,0
13,176824.96,1172.0,0.0,67928.15,244753.11,0,175652.96,0.0,0,0
11,360202.48,0.0,0.0,417019.32,777221.79,0,360202.48,0.0100000000093132,0,0
16,403443.37,0.0,0.0,6138863.92,6542307.29,0,403443.37,0.0,0,0
18,463240.38,0.0,0.0,1407588.49,1870828.87,1,463240.38,0.0,0,0
20,71906.82,50322.0,0.0,0.0,71906.82,0,21584.820000000007,0.0,0,0
15,71524.89,80597.0,9072.11,2899483.01,2971007.9,0,0.0,0.0,0,0
19,44988.22,98506.0,53517.78,136467.2,181455.42,0,0.0,0.0,0,0
18,8801.9,64903.0,56101.1,0.0,8801.9,0,0.0,0.0,0,0
16,63226.16,95438.0,32211.84,3202663.02,3265889.18,0,0.0,0.0,0,0
15,77844.91,78087.0,242.09,1489061.54,1566906.44,0,0.0,0.0100000000093132,0,0
21,190439.01,51977.0,0.0,0.0,238517.97,0,138462.01,-48078.95999999999,0,0
13,995568.17,50228.0,0.0,0.0,995568.17,1,945340.17,0.0,0,0
21,155822.25,0.0,0.0,524964.42,680786.67,0,155822.25,0.0,0,0
20,160249.65,94393.41,0.0,253997.0,31094288.73,0,65856.23999999999,-30680042.08,0,0
14,1559540.62,1559540.62,0.0,0.0,0.0,1,0.0,1559540.62,1,1
15,7685.18,0.0,0.0,820368.69,828053.87,0,7685.18,0.0,0,0
19,168146.56,0.0,0.0,1891247.74,2059394.31,0,168146.56,-0.0100000000093132,0,0
22,235512.2,235512.2,0.0,0.0,0.0,1,0.0,235512.2,1,1
15,53605.82,0.0,0.0,4239319.37,4292925.2,0,53605.82,-0.0099999997764825,0,0
17,115167.22,0.0,0.0,115887.73,231054.95,1,115167.22,0.0,0,0
16,95641.21,11639.0,0.0,308136.01,403777.21,0,84002.21,0.0100000000093132,0,0
16,1097075.5,0.0,0.0,1764608.67,2861684.17,1,1097075.5,0.0,0,0
16,875716.72,20670.0,0.0,684677.93,1560394.65,1,855046.72,0.0,0,0
17,313460.34,14556.0,0.0,158219.5,471679.84,0,298904.34,0.0,0,0
10,119163.01,97594.97,0.0,171822.94,290985.95,0,21568.039999999997,0.0,0,0
20,191260.75,0.0,0.0,7594076.72,7785337.47,0,191260.75,0.0,0,0
17,3258459.6,0.0,0.0,33299148.22,36557607.83,1,3258459.6,-0.0099999979138374,0,0
19,235303.41,62309.0,0.0,2675556.99,2910860.39,0,172994.41,0.0100000002421438,0,0
15,674773.22,20859.0,0.0,60878.61,735651.83,0,653914.22,0.0,0,0
20,48130.58,0.0,0.0,290203.08,338333.65,0,48130.58,0.0100000000093132,0,0
16,185221.58,0.0,0.0,5147754.78,5236878.8,0,185221.58,96097.56000000052,0,0
16,373866.98,0.0,0.0,6657964.66,7031831.63,0,373866.98,0.0100000007078051,0,0
22,98181.19,32845.0,0.0,0.0,98181.19,1,65336.19,0.0,0,0
20,26975.98,224.0,0.0,0.0,26975.98,0,26751.98,0.0,0,0
11,57706.98,13319.0,0.0,0.0,57706.98,0,44387.98,0.0,0,0
18,352101.23,0.0,0.0,793666.09,1201169.12,0,352101.23,-55401.80000000028,0,0
19,274499.42,0.0,0.0,14273746.72,14548246.14,0,274499.42,0.0,0,0
9,26458.25,0.0,0.0,113248.95,453796.96,0,26458.25,-314089.76,0,0
16,369306.87,369306.87,0.0,786338.72,1155645.58,0,0.0,0.0099999997764825,1,1
14,537373.35,11220.0,0.0,89676.09,627049.44,0,526153.35,0.0,0,0
17,615585.86,0.0,0.0,4276775.65,4892361.5,1,615585.86,0.0100000007078051,0,0
19,626673.66,626673.66,0.0,1196558.84,1823232.5,0,0.0,0.0,1,1
10,35817.11,2360.0,0.0,468270.94,504088.05,0,33457.11,0.0,0,0
18,222277.37,0.0,0.0,607850.66,830128.04,0,222277.37,-0.0100000000093132,0,0
20,633.28,0.0,0.0,437503.85,438137.13,0,633.28,0.0,0,0
13,368382.57,8672.0,0.0,538252.77,906635.34,0,359710.57,1.1641532182693479e-10,0,0
17,45611.0,0.0,0.0,3370164.63,3415775.63,0,45611.0,0.0,0,0
21,116053.69,0.0,0.0,299571.01,415624.7,0,116053.69,0.0,0,0
11,4708.05,0.0,0.0,107058.24,111766.29,0,4708.05,1.4551915228366852e-11,0,0
19,105923.59,31143.0,0.0,0.0,105923.59,0,74780.59,0.0,0,0
10,140547.3,0.0,0.0,153551.39,294098.69,0,140547.3,0.0,0,0
14,329609.63,0.0,0.0,511838.96,715251.5,0,329609.63,126197.09000000008,0,0
